Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
Australia;361983;3;victoria;hotham;1;australian labor party;0.9648677110672;43083;0.56375128030777
Australia;361983;3;new south wales;wentworth;1;independent;0.912690401077271;115;0.00197975477203727
Australia;361983;3;victoria;scullin;1;socialist workers party;0.963084399700165;2886;0.0373616404831409
Australia;361983;3;new south wales;riverina;1;australian democrats;0.946851551532745;1495;0.0222941339015961
Australia;361983;3;queensland;griffith;1;australian labor party;0.892868220806122;32597;0.579100728034973
Australia;361983;3;new south wales;reid;1;liberal party of australia;0.940619230270386;17089;0.278658330440521
Australia;361983;3;new south wales;barton;1;independent;0.955982029438019;166;0.00263571552932262
Australia;361983;3;tasmania;franklin;1;liberal party of australia;0.961570799350739;28814;0.52363383769989
Australia;361983;3;victoria;ballarat;1;independent;0.969475150108337;1148;0.0168229769915342
Australia;361983;3;new south wales;farrer;1;progress party;0.951184809207916;740;0.0105956476181746
Australia;361983;3;tasmania;bass;1;liberal party of australia;0.958684384822845;28448;0.534606218338013
Australia;361983;3;queensland;moreton;1;australian democrats;0.927588164806366;4230;0.0666834786534309
Australia;361983;3;tasmania;wilmot;1;australian labor party;0.962100863456726;22783;0.427119851112366
Australia;361983;3;new south wales;farrer;1;australian democrats;0.951184809207916;1872;0.0268041230738163
Australia;361983;3;victoria;higgins;1;australian labor party;0.948321521282196;24184;0.379339009523392
Australia;361983;3;victoria;corio;1;liberal party of australia;0.959867417812347;25075;0.350488513708115
Australia;361983;3;new south wales;bradfield;1;australian labor party;0.95834881067276;14535;0.211341336369514
Australia;361983;3;new south wales;werriwa;1;australian labor party;0.944233000278473;52584;0.631563782691956
Australia;361983;3;new south wales;grayndler;1;socialist party of australia;0.928703129291534;3434;0.0583101287484169
Australia;361983;3;victoria;diamond valley;1;liberal party of australia;0.975519716739655;36006;0.45506364107132
Australia;361983;3;victoria;indi;1;australian labor party;0.9654221534729;24374;0.360764920711517
Australia;361983;3;victoria;chisholm;1;liberal party of australia;0.963467597961426;29052;0.42137935757637
Australia;361983;3;victoria;maribyrnong;1;socialist workers party;0.967319667339325;2420;0.0326850339770317
Australia;361983;3;victoria;mcmillan;1;call to australia-democratic labor party;0.962052345275879;1219;0.0172839164733887
Australia;361983;3;new south wales;wentworth;1;independent;0.912690401077271;251;0.00432103034108877
Australia;361983;3;new south wales;cowper;1;australian labor party;0.952076554298401;33986;0.428580433130264
Australia;361983;3;new south wales;shortland;1;socialist labor league;0.962799906730652;1280;0.0162856094539165
Australia;361983;3;new south wales;cunningham;1;socialist labor league;0.95209002494812;689;0.00937746651470661
Australia;361983;3;victoria;burke;1;australian labor party;0.959187209606171;46171;0.608602225780487
Australia;361983;3;new south wales;north sydney;1;australian democrats;0.92050713300705;5024;0.0814737901091576
Australia;361983;3;victoria;melbourne ports;1;liberal party of australia;0.916327178478241;20488;0.335412472486496
Australia;361983;3;queensland;mcpherson;1;national party of australia;0.919663190841675;20328;0.234593540430069
Australia;361983;3;new south wales;macquarie;1;liberal party of australia;0.959276974201202;30966;0.352643758058548
Australia;361983;3;australian capital territory;canberra;1;deadly serious party;0.961187303066254;2191;0.0337128788232803
Australia;361983;3;new south wales;hume;1;australian labor party;0.959364712238312;27195;0.406921923160553
Australia;361983;3;queensland;leichhardt;1;australian labor party;0.915101647377014;35071;0.520681142807007
Australia;361983;3;victoria;higgins;1;imperial british conservative party;0.948321521282196;500;0.007842767983675
Australia;361983;3;new south wales;lyne;1;australian labor party;0.958752036094666;31877;0.400625884532928
Australia;361983;3;new south wales;new england;1;australian democrats;0.955427050590515;3814;0.0569585263729095
Australia;361983;3;south australia;hindmarsh;1;australian democrats;0.951962053775787;5592;0.0760743841528893
Australia;361983;3;new south wales;mackellar;1;australian labor party;0.942427515983582;24292;0.369476944208145
Australia;361983;3;western australia;kalgoorlie;1;liberal party of australia;0.860383152961731;23069;0.374825328588486
Australia;361983;3;victoria;holt;1;liberal party of australia;0.960780799388885;28845;0.346978306770325
Australia;361983;3;victoria;batman;1;liberal party of australia;0.957480072975159;19193;0.288343369960785
Australia;361983;3;queensland;fisher;1;australian democrats;0.931957483291626;6764;0.0733256712555885
Australia;361983;3;new south wales;cunningham;1;communist party of australia;0.95209002494812;704;0.0095816208049655
Australia;361983;3;western australia;perth;1;australian democrats;0.925117015838623;1770;0.0283708404749632
Australia;361983;3;queensland;dawson;1;australian labor party;0.925782084465027;34229;0.480852425098419
Australia;361983;3;queensland;griffith;1;liberal party of australia;0.892868220806122;18545;0.329460471868515
Australia;361983;3;victoria;bruce;1;liberal party of australia;0.972931444644928;36381;0.478785574436188
Australia;361983;3;victoria;lalor;1;socialist workers party;0.960244238376617;719;0.00878532789647579
Australia;361983;3;western australia;o'connor;1;australian labor party;0.938028812408447;19356;0.319616913795471
Australia;361983;3;tasmania;denison;1;australian labor party;0.959724426269531;21680;0.414555341005325
Australia;361983;3;new south wales;barton;1;independent;0.955982029438019;3153;0.0500627160072327
Australia;361983;3;new south wales;berowra;1;australian labor party;0.95493221282959;20943;0.30965194106102
Australia;361983;3;queensland;maranoa;1;australian labor party;0.936544835567474;19057;0.302741944789886
Australia;361983;3;queensland;capricornia;1;national party of australia;0.939533591270447;17100;0.0834645181894302
Australia;361983;3;new south wales;mitchell;1;liberal party of australia;0.951172649860382;48797;0.584080457687378
Australia;361983;3;new south wales;lyne;1;progress party;0.958752036094666;284;0.00356927397660911
Australia;361983;3;western australia;tangney;1;australian democrats;0.939808964729309;2706;0.0383004024624825
Australia;361983;3;new south wales;farrer;1;australian labor party;0.951184809207916;27168;0.389003425836563
Australia;361983;3;victoria;batman;1;australian labor party;0.957480072975159;42398;0.636960446834564
Australia;361983;3;victoria;casey;1;australian labor party;0.962365210056305;34810;0.46039491891861
Australia;361983;3;victoria;mcmillan;1;liberal party of australia;0.962052345275879;27831;0.394609242677689
Australia;361983;3;south australia;boothby;1;australian labor party;0.95944219827652;26343;0.340159863233566
Australia;361983;3;new south wales;barton;1;independent;0.955982029438019;284;0.00450929626822472
Australia;361983;3;south australia;hindmarsh;1;socialist workers party;0.951962053775787;2139;0.0290992688387632
Australia;361983;3;new south wales;prospect;1;socialist workers party;0.939141750335693;1320;0.0178036745637655
Australia;361983;3;victoria;batman;1;socialist workers party;0.957480072975159;380;0.00570887746289372
Australia;361983;3;victoria;gellibrand;1;socialist workers party;0.95373660326004;2842;0.0421830713748932
Australia;361983;3;south australia;hawker;1;australian democrats;0.938457906246185;4792;0.0684043765068054
Australia;361983;3;south australia;hawker;1;liberal party of australia;0.938457906246185;27211;0.388428926467896
Australia;361983;3;western australia;canning;1;australian democrats;0.940732181072235;3164;0.0425760969519615
Australia;361983;3;victoria;ballarat;1;australian labor party;0.969475150108337;34616;0.507268488407135
Australia;361983;3;queensland;fadden;1;socialist party of australia;0.926379859447479;505;0.00549259316176176
Australia;361983;3;victoria;mallee;1;national party of australia;0.957546830177307;40063;0.620891153812408
Australia;361983;3;queensland;fadden;1;progress party;0.926379859447479;276;0.00300189247354865
Australia;361983;3;victoria;deakin;1;australian constitutionalist;0.963930130004883;333;0.0041595883667469
Australia;361983;3;new south wales;banks;1;australian democrats;0.956569910049438;3908;0.0579349212348461
Australia;361983;3;new south wales;werriwa;1;socialist labor league;0.944233000278473;1351;0.0162262786179781
Australia;361983;3;new south wales;barton;1;progress party;0.955982029438019;172;0.00273098237812519
Australia;361983;3;new south wales;hunter;1;liberal party of australia;0.958802938461304;19508;0.244881570339203
Australia;361983;3;victoria;balaclava;1;australian labor party;0.949703276157379;25867;0.409852176904678
Australia;361983;3;new south wales;grayndler;1;liberal party of australia;0.928703129291534;17508;0.297289967536926
Australia;361983;3;new south wales;cook;1;liberal party of australia;0.964074432849884;34666;0.490450173616409
Australia;361983;3;victoria;mallee;1;australian democrats;0.957546830177307;2130;0.0330104604363441
Australia;361983;3;new south wales;banks;1;socialist workers party;0.956569910049438;572;0.00847972743213177
Australia;361983;3;south australia;sturt;1;liberal party of australia;0.959889829158783;36656;0.483779847621918
Australia;361983;3;western australia;swan;1;australian labor party;0.929407954216003;38908;0.627386510372162
Australia;361983;3;new south wales;kingsford-smith;1;socialist workers party;0.939239025115967;869;0.0135539816692472
Australia;361983;3;new south wales;calare;1;progress party;0.963716745376587;566;0.00816691666841507
Australia;361983;3;new south wales;chifley;1;independent;0.950203835964203;3744;0.0515801943838596
Australia;361983;3;new south wales;banks;1;liberal party of australia;0.956569910049438;23962;0.355229407548904
Australia;361983;3;new south wales;newcastle;1;independent;0.956344306468964;2355;0.036000918596983
Australia;361983;3;australian capital territory;fraser;1;independent;0.953308880329132;1419;0.0222969464957714
Australia;361983;3;queensland;herbert;1;australian labor party;0.906552195549011;35368;0.502372086048126
Australia;361983;3;south australia;grey;1;national party of australia;0.951605796813965;3454;0.0499761253595352
Australia;361983;3;queensland;darling downs;1;australian democrats;0.939038991928101;3960;0.0572991259396076
Australia;361983;3;new south wales;hume;1;australian democrats;0.959364712238312;3419;0.051158893853426
Australia;361983;3;new south wales;phillip;1;progress party;0.927278995513916;248;0.00411987490952015
Australia;361983;3;queensland;petrie;1;independent;0.934200584888458;1453;0.0204994361847639
Australia;361983;3;victoria;burke;1;socialist workers party;0.959187209606171;788;0.0103870080783963
Australia;361983;3;new south wales;newcastle;1;australian democrats;0.956344306468964;2951;0.0451119765639305
Australia;361983;3;south australia;wakefield;1;liberal party of australia;0.954807460308075;43380;0.59513521194458
Australia;361983;3;tasmania;franklin;1;socialist workers party;0.961570799350739;278;0.00505206547677517
Australia;361983;3;tasmania;wilmot;1;independent;0.962100863456726;702;0.0131606077775359
Australia;361983;3;victoria;mcmillan;1;australian democrats;0.962052345275879;4062;0.057594146579504
Australia;361983;3;south australia;bonython;1;liberal party of australia;0.941356480121613;24391;0.306828200817108
Australia;361983;3;western australia;canning;1;australian labor party;0.940732181072235;40740;0.548214316368103
Australia;361983;3;western australia;moore;1;australian democrats;0.938057065010071;4120;0.052397970110178
Australia;361983;3;south australia;barker;1;australian labor party;0.959806978702545;23906;0.323653250932693
Australia;361983;3;new south wales;chifley;1;independent;0.950203835964203;1114;0.0153473122045398
