Country;Year;Month;SubNational;Constituency;Magnitude;Party;Turnout;Votes;Share
Puerto Rico;6302004;11;;district 21;;partido independentista puertorrique–o;;1529;0.0307003445923328
Puerto Rico;6302004;11;;district 10;;others;;16;0.000367225147783756
Puerto Rico;6302004;11;;district 23;;partido nuevo progresista;;22096;0.460611611604691
Puerto Rico;6302004;11;;district 40;;others;;24;0.000558035739231855
Puerto Rico;6302004;11;;district 22;;partido independentista puertorrique–o;;1327;0.0239513386040926
Puerto Rico;6302004;11;;district 37;;partido popular democr‡tico;;17480;0.402570188045502
Puerto Rico;6302004;11;;district 14;;partido nuevo progresista;;25363;0.514566838741302
Puerto Rico;6302004;11;;district 18;;partido nuevo progresista;;29268;0.517340123653412
Puerto Rico;6302004;11;;district 8;;partido independentista puertorrique–o;;2448;0.054313100874424
Puerto Rico;6302004;11;;district 25;;partido independentista puertorrique–o;;1949;0.0450053103268147
Puerto Rico;6302004;11;;district 12;;partido independentista puertorrique–o;;2032;0.0421900637447834
Puerto Rico;6302004;11;;district 17;;partido independentista puertorrique–o;;1168;0.0239629074931145
Puerto Rico;6302004;11;;district 32;;others;;16;0.000323958782246336
Puerto Rico;6302004;11;;district 34;;others;;22;0.000415855436585844
Puerto Rico;6302004;11;;district 25;;partido popular democr‡tico;;22540;0.520482122898102
Puerto Rico;6302004;11;;district 27;;partido independentista puertorrique–o;;1533;0.0281796287745237
Puerto Rico;6302004;11;;district 16;;partido popular democr‡tico;;28217;0.49410754442215
Puerto Rico;6302004;11;;district 6;;partido nuevo progresista;;25800;0.542655229568481
Puerto Rico;6302004;11;;district 2;;partido nuevo progresista;;18658;0.442972451448441
Puerto Rico;6302004;11;;district 38;;partido popular democr‡tico;;21229;0.480990588665009
Puerto Rico;6302004;11;;district 35;;others;;25;0.000515070976689458
Puerto Rico;6302004;11;;district 36;;others;;23;0.000552433135453612
Puerto Rico;6302004;11;;district 35;;partido independentista puertorrique–o;;1592;0.0327997207641602
Puerto Rico;6302004;11;;district 3;;others;;150;0.00369476317428052
Puerto Rico;6302004;11;;district 6;;partido popular democr‡tico;;18816;0.395759731531143
Puerto Rico;6302004;11;;district 16;;partido nuevo progresista;;27190;0.476123780012131
Puerto Rico;6302004;11;;district 28;;partido popular democr‡tico;;27025;0.46313750743866
Puerto Rico;6302004;11;;district 36;;partido popular democr‡tico;;18668;0.448383539915085
Puerto Rico;6302004;11;;district 4;;partido independentista puertorrique–o;;2937;0.0686792656779289
Puerto Rico;6302004;11;;district 35;;partido nuevo progresista;;21655;0.446154475212097
Puerto Rico;6302004;11;;district 13;;partido independentista puertorrique–o;;1638;0.0313043482601643
Puerto Rico;6302004;11;;district 20;;partido independentista puertorrique–o;;2175;0.0424613952636719
Puerto Rico;6302004;11;;district 23;;partido popular democr‡tico;;23916;0.498551219701767
Puerto Rico;6302004;11;;district 21;;partido popular democr‡tico;;26469;0.531463325023651
Puerto Rico;6302004;11;;district 32;;partido popular democr‡tico;;25638;0.519103467464447
Puerto Rico;6302004;11;;district 1;;partido alternativa ciudadana;;1682;0.0431293100118637
Puerto Rico;6302004;11;;district 9;;partido nuevo progresista;;22590;0.506865918636322
Puerto Rico;6302004;11;;district 5;;partido nuevo progresista;;22026;0.472691386938095
Puerto Rico;6302004;11;;district 21;;partido nuevo progresista;;21776;0.437233954668045
Puerto Rico;6302004;11;;district 7;;partido nuevo progresista;;24350;0.53757506608963
Puerto Rico;6302004;11;;district 15;;partido independentista puertorrique–o;;1263;0.0238409843295813
Puerto Rico;6302004;11;;district 36;;partido independentista puertorrique–o;;1600;0.0384301282465458
Puerto Rico;6302004;11;;district 4;;partido popular democr‡tico;;19485;0.455640256404877
Puerto Rico;6302004;11;;district 37;;partido nuevo progresista;;24671;0.568181276321411
Puerto Rico;6302004;11;;district 9;;partido independentista puertorrique–o;;1945;0.0436411760747433
