CD_YEAR|CD_MUNTY_REFNIS|MS_NBR_NON_ZERO_INC|MS_NBR_ZERO_INC|MS_TOT_NET_TAXABLE_INC|MS_TOT_NET_INC|MS_NBR_TOT_NET_INC|MS_REAL_ESTATE_NET_INC|MS_NBR_REAL_ESTATE_NET_INC|MS_TOT_NET_MOV_ASS_INC|MS_NBR_NET_MOV_ASS_INC|MS_TOT_NET_VARIOUS_INC|MS_NBR_NET_VARIOUS_INC|MS_TOT_NET_PROF_INC|MS_NBR_NET_PROF_INC|MS_SEP_TAXABLE_INC|MS_NBR_SEP_TAXABLE_INC|MS_JOINT_TAXABLE_INC|MS_NBR_JOINT_TAXABLE_INC|MS_TOT_DEDUCT_SPEND|MS_NBR_DEDUCT_SPEND|MS_TOT_STATE_TAXES|MS_NBR_STATE_TAXES|MS_TOT_MUNICIP_TAXES|MS_NBR_MUNICIP_TAXES|MS_TOT_SUBURBS_TAXES|MS_NBR_SUBURBS_TAXES|MS_TOT_TAXES|MS_NBR_TOT_TAXES|MS_TOT_RESIDENTS|TX_MUNTY_DESCR_NL|TX_MUNTY_DESCR_FR|CD_DSTR_REFNIS|TX_ADM_DSTR_DESCR_NL|TX_ADM_DSTR_DESCR_FR|CD_PROV_REFNIS|TX_PROV_DESCR_NL|TX_PROV_DESCR_FR|CD_RGN_REFNIS|TX_RGN_DESCR_NL|TX_RGN_DESCR_FR
2006|92097|2378|218|56062919.77|56919837.09|2378|495508|205|26924.26|14|28259.61|17|56369145.22|2369|2491509.17|579|53571410.6|2373|856917.32|605|12116400.39|1746|947101.97|1663|0|0|13063502.36|1746|4318|Ohey|Ohey|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2007|92097|2453|225|59671797.42|60795405.26|2453|479712.57|207|45417.31|21|108093.41|24|60162181.97|2438|2821582.88|631|56850214.54|2447|1123607.84|692|12834201.56|1852|1003946.81|1761|0|0|13838148.37|1852|4457|Ohey|Ohey|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2008|92097|2458|250|62574050.57|63983527.42|2458|509875.12|196|35192.9|26|77430|22|63361029.4|2444|2384139.39|713|60189911.18|2450|1409476.85|747|13616982.88|1886|1064843.87|1788|0|0|14681826.75|1886|4461|Ohey|Ohey|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2009|92097|2538|222|65747001.21|67463107.88|2538|580405.09|215|51156.76|27|54399.47|24|66777146.56|2527|2063783.77|617|63683217.44|2526|1716106.67|823|14105248.43|1939|1105031.05|1827|0|0|15210279.48|1941|4529|Ohey|Ohey|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2010|92097|2611|223|70205398.44|72304607.12|2611|572584.86|223|225159.46|32|49487.32|23|71457375.48|2601|2993978.88|662|67211419.56|2605|2099208.68|884|15024730.92|2033|1178053.72|1924|0|0|16202784.64|2034|4697|Ohey|Ohey|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2011|92097|2653|170|73630764.92|76113689.37|2653|582948.54|222|223791.6|42|84580.36|26|75222368.87|2642|2798084.83|711|70832680.09|2645|2482924.45|921|15533271.08|2163|1219854.39|1956|0|0|16753125.47|2164|4798|Ohey|Ohey|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2012|92097|2622|152|76796040.22|79330472.75|2622|571439.38|227|210328.44|58|94496.08|26|78454208.85|2615|3569702.75|676|73226337.47|2616|2534432.53|698|16249353.08|2162|1274675.24|1966|0|0|17524028.32|2163|4847|Ohey|Ohey|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2013|92097|2682|160|80968752.86|83726531.69|2682|702547.76|291|206668.54|53|93838.59|28|82723476.8|2673|3948214.01|666|77020538.85|2680|2757778.83|729|17599145.15|2199|1381867.99|2004|0|0|18981013.14|2201|4939|Ohey|Ohey|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2005|92101|6138|627|158842867.44|160709263.79|6138|1844307.65|637|186412.94|45|444204.31|165|158234338.89|6056|6804578.71|1385|152038288.73|6136|1866396.35|1568|37520306.33|4632|2567319.23|4485|0|0|40087625.56|4632|11367|Profondeville|Profondeville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2006|92101|6265|604|165245679.43|168154010.51|6265|1878455.28|646|173102.54|39|583976.65|154|165518476.04|6193|5834910.75|1592|159410768.68|6263|2908331.08|1758|38893205.87|4796|2664534.52|4640|0|0|41557740.39|4797|11424|Profondeville|Profondeville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2007|92101|6369|591|175940946.24|179301077.06|6369|1934114.49|672|160733.53|52|373263.88|152|176832965.16|6305|7741560.04|1561|168199386.2|6363|3360130.82|1895|41951393.77|4856|2874417.66|4699|0|0|44825811.43|4856|11501|Profondeville|Profondeville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2008|92101|6434|589|183885531.62|187354419.17|6434|2046016.92|674|226796.66|70|353123.87|137|184728481.72|6366|8891777.22|1937|174993754.4|6429|3468887.55|1966|44092406.33|4949|3023437.7|4742|0|0|47115844.03|4949|11503|Profondeville|Profondeville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2009|92101|6519|638|191516893.26|195376970.43|6519|2121644.54|670|278943.05|83|482871.32|141|192493511.52|6444|8348499.93|1537|183168393.33|6515|3860077.17|2076|44999030.89|5038|3089933.14|4821|0|0|48088964.03|5040|11598|Profondeville|Profondeville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2010|92101|6510|632|192426899.78|196710995.25|6510|2160818.43|691|231758|101|380951.46|126|193937467.36|6448|6776060.78|1526|185650839|6504|4284095.47|2191|45475258.27|5028|3127152.75|4784|0|0|48602411.02|5030|11525|Profondeville|Profondeville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2011|92101|6482|533|202043057.78|206750659.97|6482|2304977.07|681|279324.73|106|348074.3|118|203818283.87|6423|8079016.27|1613|193964041.51|6475|4707602.19|2136|47201475.6|5291|3248110.27|4848|0|0|50449585.87|5293|11677|Profondeville|Profondeville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2012|92101|6423|492|211334728.79|215996965.4|6423|2504441.65|700|814490.43|172|348152.82|118|212329880.5|6363|9460623.33|1659|201874105.46|6414|4662236.61|1323|49454959.1|5304|3393541.21|4918|0|0|52848500.31|5306|11787|Profondeville|Profondeville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2013|92101|6612|521|219696485.55|224933849.76|6612|2853126.92|810|363571.02|166|397151.14|123|221320000.68|6550|8364812.46|1662|211331673.09|6601|5237364.21|1405|52196521.72|5388|4109425.61|5031|0|0|56305947.33|5388|11940|Profondeville|Profondeville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2005|92114|4169|371|104082767.95|105220796.75|4169|954512.11|378|59949.65|22|195647.77|74|104010687.22|4135|3514280.21|897|100568487.74|4168|1138028.8|1021|23686266.27|3138|1850842.56|3021|0|0|25537108.83|3138|7615|Sombreffe|Sombreffe|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2006|92114|4192|379|108854265.34|110370609.94|4192|1022431.8|390|83953.21|25|230258.64|93|109033966.29|4156|3649746.23|943|105204519.11|4191|1516344.6|1097|24726515.69|3168|1931339.32|3064|0|0|26657855.01|3169|7732|Sombreffe|Sombreffe|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2007|92114|4247|408|114314587.13|116203159.29|4247|1021011.15|380|70965.4|30|250522.48|104|114860660.26|4204|4492629.57|994|109821957.56|4243|1888572.16|1231|26239928.99|3218|2050008.16|3111|0|0|28289937.15|3218|7801|Sombreffe|Sombreffe|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2008|92114|4300|405|120733312.05|122930297.5|4300|1010957.18|398|133032.38|46|191132.85|80|121595175.09|4256|5190433.31|1230|115542878.74|4291|2196985.45|1255|27758797.19|3322|2170265.18|3174|0|0|29929062.37|3322|7860|Sombreffe|Sombreffe|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2009|92114|4345|435|125307613.71|127856567.42|4345|1030481.23|397|141104.54|53|238722.53|101|126446259.12|4293|5715387.22|1031|119592226.49|4337|2548953.71|1338|28157976.23|3368|2214522.35|3210|0|0|30372498.58|3369|7994|Sombreffe|Sombreffe|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2010|92114|4442|464|129833207.52|132832803.54|4442|1012573.31|411|175315.06|52|189381.8|83|131455533.37|4404|6450320.29|1053|123382887.23|4434|2999596.02|1461|29246335.34|3492|2307734.84|3294|0|0|31554070.18|3495|8132|Sombreffe|Sombreffe|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2011|92114|4450|409|135230198.16|138567500.51|4450|1133881.27|410|220664.14|81|239046.75|79|136973908.35|4411|6347380.41|1050|128882817.75|4443|3337302.35|1465|30394742.84|3589|2394843.99|3298|0|0|32789586.83|3591|8162|Sombreffe|Sombreffe|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2012|92114|4407|361|141354405.27|144702996.43|4407|1199959.92|413|838160.42|120|184734.45|86|142480141.64|4369|6779769.54|1056|134574635.73|4403|3348591.16|963|32404704.34|3622|2536945.74|3337|0|0|34941650.08|3622|8150|Sombreffe|Sombreffe|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2013|92114|4494|346|144107068.97|147779480.8|4494|1401204.48|513|209174.55|112|212627.37|85|145956474.4|4451|5396436.79|1071|138710632.18|4492|3672411.83|977|33329496.17|3629|2617849.67|3367|0|0|35947345.84|3630|8226|Sombreffe|Sombreffe|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2005|92137|15553|1629|328262762.7|331056558.89|15553|2900409.06|1114|106537.13|58|610318.91|276|327439293.79|15426|9890049.2|2964|318372713.5|15550|2793796.19|2510|64255404.81|10924|5038255.68|10332|0|0|69293660.49|10924|26949|Sambreville|Sambreville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2006|92137|15703|1628|339530124.17|343623738.63|15703|3026286.13|1123|74955.86|66|697103.08|278|339825393.56|15578|9843131.37|3020|329686992.8|15694|4093614.46|2840|66545452.33|11205|5213923.61|10574|0|0|71759375.94|11205|26997|Sambreville|Sambreville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2007|92137|15964|1523|354627583.74|359795512.35|15964|3068991.81|1121|70198.46|71|675938.65|279|355980383.43|15831|11882160.05|3354|342745423.69|15953|5167928.61|3174|69973810.67|11404|5483268.88|10800|0|0|75457079.55|11404|27170|Sambreville|Sambreville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2008|92137|16078|1585|374351248.86|380429410.54|16078|2924605.09|1138|261094.13|106|569482.46|250|376674228.86|15947|15351470.84|4038|358999778.02|16070|6078161.68|3426|74120350.17|11781|5802556.31|11030|0|0|79922906.48|11782|27215|Sambreville|Sambreville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2009|92137|16082|1615|381126714.62|388380688.15|16082|3013882.19|1157|295604.72|117|669362.67|255|384401838.57|15951|14635003.76|3433|366491710.86|16073|7253973.53|3719|73589420.47|11881|5769829.51|10976|0|0|79359249.98|11883|27316|Sambreville|Sambreville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2010|92137|16181|1683|383896170.26|392304330.56|16181|3099144.63|1161|163092.05|153|471599.23|193|388570494.65|16073|12496785.25|3596|371399385.01|16176|8408160.3|3991|73991604.11|12059|5812407.1|11115|0|0|79804011.21|12060|27478|Sambreville|Sambreville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2011|92137|16116|1411|399781862|409135828.47|16116|3246129.78|1169|223836.08|185|574428.41|201|405091434.2|16022|12715120.61|3531|387066741.39|16110|9353966.47|4014|77235973.22|12603|6077229.97|11258|0|0|83313203.19|12607|27507|Sambreville|Sambreville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2012|92137|16024|1281|414662966.97|424795300.68|16024|3330398.14|1201|747097.98|275|445084.33|201|420272720.23|15936|13769364.77|3390|400893602.2|16013|10132333.71|2913|80873403.61|12587|6337688.28|11310|0|0|87211091.89|12591|27526|Sambreville|Sambreville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2013|92137|16142|1349|430025797.12|441153338.98|16142|3670529.94|1370|903498.68|231|444987.36|207|436134323|16054|18006403.55|3607|412019393.57|16134|11127541.86|3081|84374631.75|12623|6626770.59|11340|0|0|91001402.34|12628|27684|Sambreville|Sambreville|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2005|92138|3526|387|92980558.76|94059376.65|3526|874835.81|348|37988.7|16|344997.29|80|92801554.85|3501|3272499.94|807|89708058.82|3523|1078817.89|921|22094088.37|2672|1683010.28|2595|0|0|23777098.65|2672|6689|Fernelmont|Fernelmont|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2006|92138|3590|351|99243324.06|100598910.05|3590|881780.4|353|35337.36|12|266107.72|63|99415684.57|3559|5153368.22|910|94089955.84|3590|1355585.99|1002|23590045.21|2711|1798643.27|2612|0|0|25388688.48|2711|6749|Fernelmont|Fernelmont|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2007|92138|3671|372|104179028.79|106025795.89|3671|914127.38|360|52840.97|22|247942.67|73|104810884.87|3635|5258736.26|907|98920292.53|3667|1846767.1|1116|24931799.31|2790|1900147.57|2692|0|0|26831946.88|2790|6860|Fernelmont|Fernelmont|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2008|92138|3752|360|113091501.4|115321121.22|3752|926325.17|360|79998.58|40|207903.58|63|114106893.89|3725|7007180.47|1139|106084320.93|3746|2229619.82|1214|27405667.09|2911|2036616.86|2804|0|0|29442283.95|2911|6977|Fernelmont|Fernelmont|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2009|92138|3803|369|117237318.98|119880772.81|3803|956260.29|371|66754.22|29|200004.55|63|118657753.75|3776|5664300.09|927|111573018.89|3796|2643453.83|1297|27964699.12|2964|2080080.47|2838|0|0|30044779.59|2964|7050|Fernelmont|Fernelmont|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2010|92138|3835|355|120648254.55|123665150.07|3835|1043617.1|387|77051.19|43|176672.54|62|122367809.24|3812|6422335.39|939|114225919.16|3831|3016895.52|1396|28827235.07|2994|2120912.67|2858|0|0|30948147.74|2994|7142|Fernelmont|Fernelmont|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2011|92138|3882|317|125811935.09|129254925.5|3882|1114306.52|393|137526.18|50|177949.44|59|127825143.36|3861|4727021.47|1005|121084913.62|3876|3442990.41|1420|29750709.93|3202|2193541.12|2968|0|0|31944251.05|3202|7354|Fernelmont|Fernelmont|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2012|92138|3864|275|134046839.51|137429422.34|3864|1187603.38|394|586396.39|97|149274.98|45|135506147.59|3844|7333850.76|1022|126712988.75|3860|3382582.83|916|31795262.08|3223|2339756.24|2997|0|0|34135018.32|3223|7435|Fernelmont|Fernelmont|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2013|92138|3962|281|140990783.76|144728767.34|3962|1335898.51|465|157371.29|77|162857.9|45|143072639.64|3944|7546469.42|1023|133444314.34|3956|3737983.58|949|34077924.48|3315|2510651.19|3111|0|0|36588575.67|3316|7551|Fernelmont|Fernelmont|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2005|92140|9771|989|229954989.55|232142238.17|9771|1474774.93|730|95134.46|56|463425.41|220|230108903.37|9677|9141337.81|2012|220813651.74|9767|2187248.62|1881|49035628.17|7122|2876513.21|6774|0|0|51912141.38|7122|17990|Jemeppe-sur-Sambre|Jemeppe-sur-Sambre|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2006|92140|9847|940|240066525.04|243042781.65|9847|1549646.16|745|112940.07|55|490686.88|196|240889508.54|9769|9962239.37|2087|230104285.67|9841|2976256.61|2082|51418627.65|7295|3015674.02|6952|0|0|54434301.67|7296|18056|Jemeppe-sur-Sambre|Jemeppe-sur-Sambre|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2007|92140|10005|916|250758054.01|254498573.55|10005|1640092.86|756|148155.56|66|430663.86|212|252279661.27|9935|11666754.54|2250|239091299.47|10002|3740519.54|2322|53625532.27|7470|3147564.92|7126|0|0|56773097.19|7471|18162|Jemeppe-sur-Sambre|Jemeppe-sur-Sambre|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2008|92140|10106|899|263330469.65|267847580.61|10106|1546697.97|741|144938.99|81|418088.46|186|265737855.19|10045|12382521.21|2694|250947948.44|10098|4517110.96|2508|56745699.61|7665|3334774.82|7295|0|0|60080474.43|7670|18258|Jemeppe-sur-Sambre|Jemeppe-sur-Sambre|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2009|92140|10164|969|274406534.98|279829716.69|10164|1624947.82|749|159630.67|96|476119.24|204|277569018.96|10098|14719484.44|2362|259687050.54|10158|5423181.71|2747|58025023.31|7764|3408037.06|7329|0|0|61433060.37|7769|18423|Jemeppe-sur-Sambre|Jemeppe-sur-Sambre|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2010|92140|10175|1007|275335099.76|281479036.61|10175|1646199.94|750|283899.33|125|754229.79|175|278794707.55|10107|13403912.18|2362|261931187.58|10165|6143936.85|2877|57905653.34|7884|3407348.63|7383|0|0|61313001.97|7887|18490|Jemeppe-sur-Sambre|Jemeppe-sur-Sambre|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2011|92140|10288|863|287184017.39|294155758.4|10288|1834699.95|781|152860.77|152|360075.98|168|291808121.7|10230|11099616.48|2483|276084400.91|10279|6971741.01|2950|60257973.29|8366|3560215.73|7562|0|0|63818189.02|8368|18644|Jemeppe-sur-Sambre|Jemeppe-sur-Sambre|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2012|92140|10138|773|296884143.6|304012908.78|10138|1826662.35|758|560518.33|221|398651.3|162|301227076.8|10086|11883539.72|2434|285000603.88|10130|7128765.18|2035|62791050.42|8318|3699510.34|7556|0|0|66490560.76|8320|18772|Jemeppe-sur-Sambre|Jemeppe-sur-Sambre|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2013|92140|10216|746|306171897.61|313853808.04|10216|2227645.81|945|549507.98|170|397311.99|144|310679342.26|10167|13714148.01|2386|292457749.6|10209|7681910.43|2077|65663850.35|8255|3873186.93|7532|0|0|69537037.28|8257|18729|Jemeppe-sur-Sambre|Jemeppe-sur-Sambre|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
2005|92141|4345|487|126171915.67|127492060.92|4345|1239849.54|460|62679.77|26|261218.31|122|125928313.3|4277|5967683.3|1026|120204232.37|4342|1320145.25|1170|31629197.12|3369|2470897.04|3276|0|0|34100094.16|3370|8263|La Bruyère|La Bruyère|92000|Arrondissement Namen|Arrondissement de Namur|90000|Provincie Namen|Province de Namur|03000|Waals Gewest|Région wallonne
